id,salesperson_id,created_at,region,total
13814,94,2020-05-01,Norte,"R$ 410,74"
13815,113,2022-04-30,Sudeste,"R$ 348,59"
13816,123,2023-05-31,Nordeste,"R$ 688,69"
13817,48,2024-09-28,Sudeste,"R$ 86,86"
13818,8,2020-11-16,Nordeste,"R$ 411,19"
13819,76,2024-10-26,Nordeste,"R$ 238,31"
13820,108,2022-02-17,Sudeste,"R$ 500,86"
13821,149,2024-04-03,Sul,"R$ 497,63"
13822,99,2020-04-17,Centro-Oeste,"R$ 108,83"
13823,39,2020-05-02,Nordeste,"R$ 544,27"
13824,81,2023-06-06,Norte,"R$ 24,65"
13825,28,2024-04-18,Nordeste,"R$ 695,30"
13826,149,2020-05-02,Centro-Oeste,"R$ 746,91"
13827,77,2022-08-01,Sul,"R$ 630,26"
13828,125,2021-01-25,Norte,"R$ 111,21"
13829,28,2022-11-10,Nordeste,"R$ 217,65"
13830,58,2020-03-14,Nordeste,"R$ 67,75"
13831,149,2024-11-11,Sudeste,"R$ 312,19"
13832,81,2023-04-11,Nordeste,"R$ 250,38"
13833,107,2021-10-31,Nordeste,"R$ 531,80"
13834,8,2022-11-21,Sudeste,"R$ 603,45"
13835,133,2024-06-18,Sul,"R$ 906,87"
13836,59,2022-08-14,Nordeste,"R$ 304,20"
13837,49,2022-11-02,Sul,"R$ 526,87"
13838,1,2022-09-15,Nordeste,"R$ 554,93"
13839,131,2020-09-12,Sudeste,"R$ 262,77"
13840,127,2020-06-04,Nordeste,"R$ 378,14"
13841,109,2020-04-19,Sudeste,"R$ 474,59"
13842,15,2022-11-18,Sudeste,"R$ 505,45"
13843,70,2024-11-19,Norte,"R$ 928,13"
13844,110,2023-02-24,Sudeste,"R$ 591,06"
13845,105,2020-09-21,Norte,"R$ 1018,73"
13846,127,2023-05-06,Centro-Oeste,"R$ 183,38"
13847,66,2020-04-13,Sudeste,"R$ 490,69"
13848,15,2021-11-07,Sudeste,"R$ 391,37"
13849,91,2023-06-18,Nordeste,"R$ 73,75"
13850,72,2023-04-24,Centro-Oeste,"R$ 1003,29"
13851,78,2020-06-30,Sul,"R$ 372,14"
13852,26,2021-01-03,Centro-Oeste,"R$ 435,96"
13853,64,2021-01-22,Nordeste,"R$ 581,60"
13854,149,2022-08-06,Nordeste,"R$ 684,66"
13855,14,2023-06-11,Sudeste,"R$ 690,13"
13856,35,2022-07-12,Sudeste,"R$ 47,07"
13857,108,2024-12-22,Centro-Oeste,"R$ 30,82"
13858,123,2022-04-28,Centro-Oeste,"R$ 1031,83"
13859,34,2021-05-18,Sul,"R$ 669,53"
13860,56,2020-10-01,Nordeste,"R$ 606,96"
13861,43,2022-01-31,Nordeste,"R$ 1307,49"
13862,133,2021-08-16,Nordeste,"R$ 356,30"
13863,94,2023-08-25,Sul,"R$ 600,66"
13864,83,2022-11-06,Sudeste,"R$ 840,29"
13865,70,2024-11-07,Norte,"R$ 192,93"
13866,37,2021-11-27,Nordeste,"R$ 355,31"
13867,57,2022-03-04,Sudeste,"R$ 1006,92"
13868,137,2023-03-16,Nordeste,"R$ 295,74"
13869,101,2021-11-13,Centro-Oeste,"R$ 485,02"
13870,39,2020-01-21,Sul,"R$ 277,78"
13871,85,2022-01-02,Norte,"R$ 304,90"
13872,79,2023-02-24,Centro-Oeste,"R$ 135,85"
13873,111,2022-10-07,Nordeste,"R$ 811,59"
13874,115,2024-03-08,Norte,"R$ 163,49"
13875,120,2020-02-23,Nordeste,"R$ 710,75"
13876,116,2024-10-10,Nordeste,"R$ 610,98"
13877,140,2024-11-30,Centro-Oeste,"R$ 315,70"
13878,144,2020-12-03,Sudeste,"R$ 778,08"
13879,82,2023-05-15,Nordeste,"R$ 434,48"
13880,97,2022-02-17,Nordeste,"R$ 611,49"
13881,107,2021-01-25,Sul,"R$ 215,66"
13882,149,2023-11-12,Norte,"R$ 579,28"
13883,8,2021-10-28,Nordeste,"R$ 498,70"
13884,134,2022-03-05,Nordeste,"R$ 259,93"
13885,30,2023-02-06,Centro-Oeste,"R$ 1454,37"
13886,48,2023-12-16,Centro-Oeste,"R$ 455,08"
13887,131,2020-04-20,Nordeste,"R$ 759,73"
13888,74,2020-06-08,Nordeste,"R$ 386,52"
13889,43,2023-04-04,Norte,"R$ 531,12"
13890,12,2021-03-31,Sudeste,"R$ 196,52"
13891,69,2024-03-23,Centro-Oeste,"R$ 553,67"
13892,129,2024-04-07,Sudeste,"R$ 531,62"
13893,117,2022-10-09,Sudeste,"R$ 423,92"
13894,67,2023-08-10,Norte,"R$ 291,50"
13895,44,2021-03-02,Sul,"R$ 486,97"
13896,12,2021-07-21,Norte,"R$ 186,51"
13897,56,2023-03-01,Sul,"R$ 178,92"
13898,26,2024-08-04,Sul,"R$ 532,36"
13899,50,2022-02-16,Centro-Oeste,"R$ 369,76"
13900,101,2022-04-28,Sudeste,"R$ 417,71"
13901,80,2022-12-26,Sul,"R$ 284,22"
13902,62,2021-01-04,Norte,"R$ 622,57"
13903,125,2021-09-23,Sul,"R$ 391,22"
13904,132,2022-10-06,Sudeste,"R$ 646,94"
13905,129,2023-08-13,Norte,"R$ 369,95"
13906,125,2022-02-01,Nordeste,"R$ 401,35"
13907,31,2021-04-27,Sudeste,"R$ 269,92"
13908,77,2023-10-22,Sul,"R$ 297,72"
13909,32,2022-07-27,Sudeste,"R$ 6,63"
13910,140,2021-04-10,Centro-Oeste,"R$ 276,29"
13911,100,2024-06-20,Centro-Oeste,"R$ 532,89"
13912,34,2021-03-02,Sudeste,"R$ 582,86"
13913,140,2023-02-26,Centro-Oeste,"R$ 541,45"
13914,48,2021-01-26,Norte,"R$ 64,76"
13915,76,2024-10-30,Norte,"R$ 688,70"
13916,132,2023-11-10,Sudeste,"R$ 658,68"
13917,57,2022-07-20,Sudeste,"R$ 478,94"
13918,140,2021-05-31,Norte,"R$ 234,80"
13919,39,2020-08-21,Norte,"R$ 473,86"
13920,3,2022-11-10,Sudeste,"R$ 347,49"
13921,46,2021-09-18,Sudeste,"R$ 113,30"
13922,83,2024-05-21,Sudeste,"R$ 93,05"
13923,131,2022-09-24,Centro-Oeste,"R$ 158,79"
13924,7,2024-02-05,Sudeste,"R$ 373,40"
13925,1,2020-03-10,Sudeste,"R$ 487,58"
13926,56,2020-09-01,Sudeste,"R$ 542,05"
13927,90,2024-10-17,Nordeste,"R$ 185,70"
13928,125,2020-11-18,Sul,"R$ 938,69"
13929,100,2021-07-14,Sudeste,"R$ 537,71"
13930,18,2020-02-19,Sul,"R$ 627,44"
13931,12,2022-11-13,Nordeste,"R$ 236,02"
13932,112,2023-05-22,Norte,"R$ 156,10"
13933,8,2024-09-29,Sul,"R$ 217,40"
13934,89,2021-02-15,Sul,"R$ 700,62"
13935,23,2023-11-08,Nordeste,"R$ 192,22"
13936,15,2021-12-28,Centro-Oeste,"R$ 418,46"
13937,40,2021-09-19,Norte,"R$ 577,62"
13938,109,2022-08-31,Nordeste,"R$ 177,47"
13939,6,2023-11-24,Norte,"R$ 533,03"
13940,34,2020-09-09,Sul,"R$ 233,41"
13941,64,2024-04-15,Norte,"R$ 474,83"
13942,108,2020-11-04,Nordeste,"R$ 420,45"
13943,13,2022-04-24,Nordeste,"R$ 838,26"
13944,74,2021-12-18,Sul,"R$ 736,45"
13945,36,2021-10-27,Sudeste,"R$ 122,81"
13946,87,2024-04-22,Sudeste,"R$ 217,62"
13947,147,2022-11-30,Sul,"R$ 14,58"
13948,117,2022-08-28,Centro-Oeste,"R$ 554,13"
13949,57,2024-11-07,Sudeste,"R$ 199,94"
13950,131,2024-09-06,Norte,"R$ 300,66"
13951,78,2021-08-29,Nordeste,"R$ 361,50"
13952,86,2020-01-07,Centro-Oeste,"R$ 123,30"
13953,94,2024-01-05,Norte,"R$ 879,90"
13954,48,2024-10-30,Sudeste,"R$ 349,57"
13955,126,2023-10-17,Nordeste,"R$ 815,46"
13956,129,2020-12-25,Nordeste,"R$ 914,87"
13957,96,2024-11-18,Sul,"R$ 444,97"
13958,120,2022-12-14,Sul,"R$ 816,75"
13959,15,2021-08-29,Sudeste,"R$ 495,78"
13960,8,2020-10-07,Sudeste,"R$ 730,03"
13961,76,2020-03-03,Centro-Oeste,"R$ 578,82"
13962,63,2020-08-29,Nordeste,"R$ 555,98"
13963,52,2024-10-21,Norte,"R$ 935,80"
13964,56,2024-06-12,Sul,"R$ 660,67"
13965,147,2021-12-04,Sul,"R$ 189,77"
13966,76,2024-12-03,Sul,"R$ 591,24"
13967,85,2021-09-19,Sudeste,"R$ 476,10"
13968,136,2023-06-25,Nordeste,"R$ 140,94"
13969,87,2024-04-01,Sudeste,"R$ 778,45"
13970,61,2024-12-03,Sul,"R$ 667,76"
13971,80,2020-06-15,Nordeste,"R$ 220,62"
13972,17,2020-07-11,Sudeste,"R$ 969,92"
13973,5,2024-07-30,Centro-Oeste,"R$ 9,93"
13974,135,2023-07-18,Sudeste,"R$ 299,92"
13975,107,2022-09-24,Centro-Oeste,"R$ 986,32"
13976,128,2023-07-01,Sudeste,"R$ 291,30"
13977,87,2021-11-20,Sul,"R$ 429,62"
13978,52,2021-01-26,Centro-Oeste,"R$ 418,48"
13979,27,2021-11-11,Norte,"R$ 173,19"
13980,139,2021-11-11,Sudeste,"R$ 887,27"
13981,124,2021-06-20,Sul,"R$ 281,70"
13982,27,2020-08-03,Norte,"R$ 364,47"
13983,113,2020-04-07,Sudeste,"R$ 483,16"
13984,50,2020-06-11,Sudeste,"R$ 850,87"
13985,146,2024-02-02,Norte,"R$ 801,88"
13986,2,2020-01-14,Sudeste,"R$ 605,27"
13987,96,2023-05-02,Norte,"R$ 641,59"
13988,135,2022-04-12,Norte,"R$ 731,68"
13989,10,2023-11-13,Sul,"R$ 926,77"
13990,130,2023-11-20,Sul,"R$ 364,00"
13991,97,2024-08-24,Sudeste,"R$ 619,68"
13992,136,2023-06-05,Nordeste,"R$ 807,21"
13993,14,2022-07-29,Norte,"R$ 550,84"
13994,62,2021-09-08,Sudeste,"R$ 373,70"
13995,18,2021-01-18,Sul,"R$ 535,62"
13996,90,2024-08-09,Sudeste,"R$ 623,41"
13997,19,2023-11-10,Sul,"R$ 616,99"
13998,39,2023-01-09,Centro-Oeste,"R$ 588,01"
13999,12,2020-10-12,Nordeste,"R$ 699,06"
14000,134,2023-12-10,Norte,"R$ 703,65"
14001,111,2023-04-10,Centro-Oeste,"R$ 877,00"
14002,144,2024-03-05,Norte,"R$ 427,28"
14003,106,2023-09-15,Norte,"R$ 962,13"
14004,130,2024-02-20,Sudeste,"R$ 282,49"
14005,12,2022-10-05,Centro-Oeste,"R$ 170,27"
14006,118,2022-02-23,Nordeste,"R$ 481,69"
14007,147,2021-07-10,Sul,"R$ 578,50"
14008,58,2020-01-04,Sul,"R$ 501,69"
14009,85,2023-12-06,Nordeste,"R$ 401,12"
14010,13,2022-01-11,Nordeste,"R$ 281,63"
14011,83,2020-09-10,Centro-Oeste,"R$ 444,64"
14012,8,2022-12-17,Sudeste,"R$ 1020,09"
14013,8,2023-01-16,Nordeste,"R$ 1195,34"
14014,17,2022-09-04,Centro-Oeste,"R$ 67,00"
14015,94,2022-09-21,Sudeste,"R$ 377,48"
14016,117,2024-10-24,Norte,"R$ 261,66"
14017,108,2024-11-17,Norte,"R$ 501,26"
14018,70,2023-06-25,Sudeste,"R$ 673,96"
14019,80,2022-04-12,Norte,"R$ 556,29"
14020,9,2024-05-18,Sudeste,"R$ 688,26"
14021,133,2024-11-06,Centro-Oeste,"R$ 450,26"
14022,83,2023-12-27,Sudeste,"R$ 320,70"
14023,61,2022-04-05,Sul,"R$ 692,32"
14024,128,2024-04-26,Norte,"R$ 407,67"
14025,17,2021-08-28,Sudeste,"R$ 645,13"
14026,16,2023-08-21,Nordeste,"R$ 281,40"
14027,96,2024-05-30,Sudeste,"R$ 75,76"
14028,131,2021-05-14,Nordeste,"R$ 450,94"
14029,105,2021-09-11,Centro-Oeste,"R$ 1280,03"
14030,96,2024-09-04,Sudeste,"R$ 608,39"
14031,64,2024-08-18,Sudeste,"R$ 491,85"
14032,13,2024-11-13,Nordeste,"R$ 533,38"
14033,104,2022-06-07,Nordeste,"R$ 490,06"
14034,142,2024-09-03,Norte,"R$ 253,07"
14035,62,2021-10-03,Centro-Oeste,"R$ 406,88"
14036,115,2021-11-11,Centro-Oeste,"R$ 551,63"
14037,93,2020-11-21,Centro-Oeste,"R$ 225,38"
14038,34,2023-05-25,Norte,"R$ 822,58"
14039,4,2022-12-25,Sul,"R$ 221,92"
14040,71,2024-04-02,Sul,"R$ 787,87"
14041,56,2021-12-27,Centro-Oeste,"R$ 8,90"
14042,48,2024-01-13,Nordeste,"R$ 331,23"
14043,127,2021-06-20,Norte,"R$ 267,41"
14044,135,2020-01-17,Centro-Oeste,"R$ 673,47"
14045,30,2024-12-01,Norte,"R$ 72,53"
14046,69,2023-02-18,Sul,"R$ 706,90"
14047,57,2023-04-22,Centro-Oeste,"R$ 384,60"
14048,61,2024-06-17,Centro-Oeste,"R$ 0,00"
14049,131,2024-03-12,Nordeste,"R$ 837,88"
14050,51,2024-09-14,Centro-Oeste,"R$ 739,56"
14051,58,2020-12-10,Centro-Oeste,"R$ 226,76"
14052,49,2022-04-19,Norte,"R$ 448,80"
14053,125,2022-02-02,Norte,"R$ 1014,49"
14054,72,2020-10-03,Sudeste,"R$ 1018,56"
14055,1,2020-08-21,Centro-Oeste,"R$ 574,01"
14056,26,2021-09-24,Sul,"R$ 687,35"
14057,32,2021-07-18,Sul,"R$ 379,40"
14058,23,2022-08-20,Sul,"R$ 486,80"
14059,120,2023-08-01,Sudeste,"R$ 566,39"
14060,117,2023-01-02,Centro-Oeste,"R$ 245,02"
14061,73,2021-12-22,Sudeste,"R$ 466,74"
14062,75,2020-07-20,Sudeste,"R$ 492,13"
14063,88,2023-06-13,Sudeste,"R$ 556,81"
14064,140,2021-06-11,Centro-Oeste,"R$ 512,86"
14065,60,2022-08-16,Nordeste,"R$ 527,19"
14066,80,2020-11-01,Nordeste,"R$ 10,69"
14067,84,2024-07-21,Norte,"R$ 588,43"
14068,38,2024-07-28,Sudeste,"R$ 209,93"
14069,82,2020-06-18,Norte,"R$ 1192,35"
14070,35,2022-12-23,Centro-Oeste,"R$ 817,86"
14071,78,2023-05-01,Norte,"R$ 409,70"
14072,7,2022-08-14,Sudeste,"R$ 216,76"
14073,87,2023-02-14,Nordeste,"R$ 660,89"
14074,129,2022-11-22,Centro-Oeste,"R$ 453,61"
14075,136,2022-05-28,Norte,"R$ 650,24"
14076,15,2023-04-30,Nordeste,"R$ 818,47"
14077,13,2023-02-20,Norte,"R$ 111,75"
14078,83,2024-12-23,Sudeste,"R$ 432,99"
14079,64,2021-08-21,Norte,"R$ 388,51"
14080,54,2021-11-06,Nordeste,"R$ 110,67"
14081,135,2024-02-10,Norte,"R$ 716,89"
14082,141,2024-01-28,Centro-Oeste,"R$ 1124,42"
14083,18,2021-11-15,Sudeste,"R$ 816,79"
14084,70,2020-03-13,Nordeste,"R$ 392,06"
14085,128,2022-09-03,Centro-Oeste,"R$ 371,15"
14086,98,2021-08-26,Sudeste,"R$ 138,67"
14087,70,2024-05-10,Centro-Oeste,"R$ 617,35"
14088,105,2023-09-29,Sul,"R$ 381,43"
14089,120,2021-03-14,Nordeste,"R$ 534,69"
14090,62,2022-06-06,Norte,"R$ 516,89"
14091,115,2020-04-07,Sul,"R$ 250,80"
14092,98,2024-07-23,Norte,"R$ 567,44"
14093,68,2020-05-18,Centro-Oeste,"R$ 216,03"
14094,66,2021-03-06,Sul,"R$ 204,34"
14095,121,2024-10-23,Sudeste,"R$ 424,07"
14096,124,2024-01-23,Centro-Oeste,"R$ 321,29"
14097,143,2024-04-20,Norte,"R$ 582,08"
14098,67,2022-01-30,Nordeste,"R$ 584,72"
14099,124,2023-04-06,Sul,"R$ 363,17"
14100,17,2022-12-22,Nordeste,"R$ 188,99"
14101,133,2023-03-17,Sudeste,"R$ 420,91"
14102,61,2020-04-29,Sudeste,"R$ 471,64"
14103,29,2021-04-24,Nordeste,"R$ 476,06"
14104,7,2021-08-28,Sul,"R$ 178,26"
14105,95,2020-05-13,Nordeste,"R$ 340,82"
14106,16,2021-11-01,Norte,"R$ 248,47"
14107,119,2021-09-12,Sul,"R$ 460,23"
14108,72,2024-09-29,Norte,"R$ 930,23"
14109,134,2020-12-13,Sudeste,"R$ 144,84"
14110,58,2020-10-31,Norte,"R$ 117,53"
14111,85,2023-02-27,Nordeste,"R$ 517,24"
14112,88,2021-05-13,Sudeste,"R$ 466,62"
14113,150,2023-06-03,Norte,"R$ 590,46"
14114,141,2022-02-14,Centro-Oeste,"R$ 724,17"
14115,38,2020-03-08,Norte,"R$ 489,54"
14116,78,2023-11-01,Sul,"R$ 411,19"
14117,82,2021-11-13,Centro-Oeste,"R$ 674,36"
14118,99,2020-11-29,Sul,"R$ 292,32"
14119,146,2020-10-06,Sudeste,"R$ 202,05"
14120,86,2021-12-11,Norte,"R$ 252,40"
14121,73,2022-01-12,Norte,"R$ 269,41"
14122,49,2024-02-14,Centro-Oeste,"R$ 328,90"
14123,143,2021-05-26,Nordeste,"R$ 348,72"
14124,77,2021-06-22,Norte,"R$ 482,45"
14125,112,2024-10-26,Centro-Oeste,"R$ 323,65"
14126,2,2024-12-30,Norte,"R$ 195,87"
14127,144,2022-06-25,Centro-Oeste,"R$ 466,03"
14128,80,2022-05-02,Nordeste,"R$ 350,83"
14129,129,2024-01-18,Sudeste,"R$ 285,10"
14130,67,2023-04-11,Sul,"R$ 1083,94"
14131,110,2022-09-12,Nordeste,"R$ 684,78"
14132,15,2021-05-31,Norte,"R$ 671,11"
14133,2,2024-07-27,Sudeste,"R$ 504,03"
14134,11,2022-09-22,Sul,"R$ 838,30"
14135,32,2023-05-30,Nordeste,"R$ 182,83"
14136,47,2021-05-02,Centro-Oeste,"R$ 1137,25"
14137,90,2023-09-23,Sudeste,"R$ 659,50"
14138,141,2021-01-14,Centro-Oeste,"R$ 541,06"
14139,98,2023-11-18,Norte,"R$ 236,01"
14140,116,2021-08-24,Sul,"R$ 363,97"
14141,96,2023-03-16,Nordeste,"R$ 603,08"
14142,55,2022-04-01,Centro-Oeste,"R$ 615,26"
14143,69,2021-11-18,Norte,"R$ 256,80"
14144,38,2024-03-12,Sudeste,"R$ 345,93"
14145,132,2020-06-28,Norte,"R$ 836,20"
14146,121,2021-08-15,Nordeste,"R$ 340,54"
14147,69,2021-12-31,Centro-Oeste,"R$ 843,84"
14148,18,2022-08-13,Sul,"R$ 255,46"
14149,41,2021-12-01,Sul,"R$ 533,84"
14150,57,2024-01-07,Norte,"R$ 140,52"
14151,103,2024-01-26,Sudeste,"R$ 660,46"
14152,148,2022-04-28,Centro-Oeste,"R$ 403,95"
14153,112,2021-03-14,Centro-Oeste,"R$ 877,12"
14154,20,2021-12-14,Sudeste,"R$ 360,16"
14155,146,2021-03-02,Sul,"R$ 270,37"
14156,30,2022-05-12,Centro-Oeste,"R$ 328,72"
14157,58,2022-08-09,Nordeste,"R$ 547,57"
14158,10,2023-01-27,Sudeste,"R$ 520,53"
14159,4,2022-07-31,Sul,"R$ 615,56"
14160,118,2023-05-23,Centro-Oeste,"R$ 342,17"
14161,41,2021-08-19,Norte,"R$ 254,97"
14162,45,2021-11-24,Centro-Oeste,"R$ 1014,15"
14163,12,2021-04-05,Norte,"R$ 273,99"
14164,69,2020-08-22,Nordeste,"R$ 885,18"
14165,1,2024-03-08,Sul,"R$ 395,80"
14166,90,2020-12-17,Nordeste,"R$ 341,74"
14167,92,2020-09-08,Norte,"R$ 177,51"
14168,48,2024-05-22,Sul,"R$ 745,42"
14169,35,2021-08-09,Centro-Oeste,"R$ 431,20"
14170,140,2022-09-03,Norte,"R$ 236,96"
14171,91,2020-09-24,Centro-Oeste,"R$ 99,70"
14172,43,2022-02-15,Centro-Oeste,"R$ 472,90"
14173,145,2021-08-09,Sul,"R$ 476,14"
14174,69,2022-01-16,Sudeste,"R$ 656,50"
14175,21,2020-02-03,Norte,"R$ 707,81"
14176,114,2024-12-22,Nordeste,"R$ 668,70"
14177,86,2020-10-20,Centro-Oeste,"R$ 506,33"
14178,24,2021-08-10,Nordeste,"R$ 473,73"
14179,116,2023-10-31,Norte,"R$ 687,71"
14180,7,2020-02-10,Sudeste,"R$ 837,21"
14181,43,2022-04-03,Sul,"R$ 531,33"
14182,148,2021-09-16,Sul,"R$ 200,62"
14183,8,2022-10-31,Nordeste,"R$ 726,71"
14184,76,2023-12-14,Sul,"R$ 203,55"
14185,139,2023-02-07,Nordeste,"R$ 343,25"
14186,96,2020-06-23,Sudeste,"R$ 649,57"
14187,133,2021-08-27,Nordeste,"R$ 518,07"
14188,55,2023-08-09,Norte,"R$ 669,90"
14189,31,2020-04-08,Sul,"R$ 398,81"
14190,60,2021-07-18,Norte,"R$ 533,88"
14191,42,2021-12-11,Nordeste,"R$ 635,89"
14192,89,2021-02-07,Sudeste,"R$ 722,09"
14193,92,2024-11-26,Centro-Oeste,"R$ 280,61"
14194,6,2020-09-28,Centro-Oeste,"R$ 202,05"
14195,29,2020-05-27,Nordeste,"R$ 350,03"
14196,145,2023-03-19,Sul,"R$ 79,68"
14197,81,2020-11-29,Sudeste,"R$ 219,93"
14198,95,2022-01-27,Norte,"R$ 277,99"
14199,149,2021-07-14,Nordeste,"R$ 347,40"
14200,47,2021-12-14,Nordeste,"R$ 350,09"
14201,122,2021-09-24,Sul,"R$ 176,47"
14202,138,2022-03-16,Nordeste,"R$ 599,85"
14203,62,2021-06-06,Sul,"R$ 218,88"
14204,120,2020-02-22,Sudeste,"R$ 372,48"
14205,32,2023-10-09,Norte,"R$ 874,21"
14206,94,2021-11-06,Nordeste,"R$ 593,29"
14207,42,2021-05-31,Nordeste,"R$ 192,90"
14208,42,2021-04-23,Sul,"R$ 264,98"
14209,44,2024-07-11,Centro-Oeste,"R$ 789,97"
14210,8,2023-08-21,Norte,"R$ 97,49"
14211,79,2023-09-29,Sudeste,"R$ 190,32"
14212,10,2022-03-16,Sul,"R$ 295,69"
14213,142,2023-08-04,Sudeste,"R$ 281,41"
14214,88,2023-05-20,Norte,"R$ 479,57"
14215,60,2023-12-18,Sudeste,"R$ 882,96"
14216,41,2023-05-17,Norte,"R$ 449,13"
14217,66,2021-04-24,Sudeste,"R$ 784,51"
14218,138,2021-09-04,Sul,"R$ 451,53"
14219,50,2021-12-22,Centro-Oeste,"R$ 234,39"
14220,74,2021-11-13,Sul,"R$ 623,03"
14221,121,2020-01-21,Nordeste,"R$ 541,42"
14222,123,2021-07-09,Sudeste,"R$ 767,86"
14223,51,2024-03-10,Sul,"R$ 761,84"
14224,34,2022-03-13,Centro-Oeste,"R$ 283,96"
14225,130,2021-04-24,Sudeste,"R$ 507,16"
14226,19,2023-01-05,Norte,"R$ 557,37"
14227,101,2023-03-26,Norte,"R$ 332,20"
14228,136,2024-08-12,Sudeste,"R$ 406,35"
14229,146,2023-10-13,Sul,"R$ 191,02"
14230,133,2023-12-10,Nordeste,"R$ 703,80"
14231,110,2020-12-09,Centro-Oeste,"R$ 304,83"
14232,6,2020-10-25,Sudeste,"R$ 961,35"
14233,19,2020-08-28,Norte,"R$ 590,27"
14234,66,2022-04-14,Norte,"R$ 531,37"
14235,13,2023-07-30,Sul,"R$ 468,21"
14236,9,2023-07-04,Centro-Oeste,"R$ 644,10"
14237,146,2024-07-25,Norte,"R$ 901,23"
14238,25,2022-03-07,Norte,"R$ 210,12"
14239,108,2024-03-01,Norte,"R$ 472,43"
14240,17,2020-03-12,Centro-Oeste,"R$ 373,96"
14241,97,2022-03-10,Sudeste,"R$ 923,62"
14242,31,2024-09-09,Sul,"R$ 210,97"
14243,12,2023-01-18,Sul,"R$ 849,47"
14244,135,2023-11-02,Centro-Oeste,"R$ 398,28"
14245,6,2022-05-20,Nordeste,"R$ 553,87"
14246,90,2021-12-22,Sul,"R$ 544,04"
14247,37,2023-04-02,Norte,"R$ 325,25"
14248,71,2020-12-06,Sudeste,"R$ 356,83"
14249,109,2024-08-02,Sul,"R$ 705,87"
14250,117,2023-11-08,Sul,"R$ 558,79"
14251,44,2022-01-31,Nordeste,"R$ 793,41"
14252,88,2024-07-26,Nordeste,"R$ 219,06"
14253,70,2021-01-14,Sudeste,"R$ 450,50"
14254,147,2024-04-13,Centro-Oeste,"R$ 167,88"
14255,134,2024-02-21,Norte,"R$ 511,31"
14256,121,2022-12-15,Nordeste,"R$ 154,21"
14257,149,2023-04-06,Sul,"R$ 732,21"
14258,142,2024-08-04,Norte,"R$ 600,12"
14259,124,2022-10-02,Nordeste,"R$ 535,70"
14260,130,2022-09-14,Nordeste,"R$ 223,55"
14261,10,2023-08-17,Sudeste,"R$ 693,99"
14262,116,2022-11-12,Sul,"R$ 306,34"
14263,130,2022-02-10,Centro-Oeste,"R$ 39,03"
14264,146,2020-03-27,Nordeste,"R$ 494,01"
14265,93,2024-05-16,Sul,"R$ 214,15"
14266,102,2020-05-08,Centro-Oeste,"R$ 325,83"
14267,87,2021-09-27,Centro-Oeste,"R$ 328,51"
14268,97,2022-11-08,Sudeste,"R$ 516,35"
14269,121,2020-05-21,Nordeste,"R$ 398,93"
14270,133,2020-05-12,Sul,"R$ 496,81"
14271,120,2021-04-01,Sudeste,"R$ 813,23"
14272,99,2023-10-14,Nordeste,"R$ 1081,70"
14273,63,2023-08-16,Sudeste,"R$ 866,81"
14274,9,2021-08-18,Sul,"R$ 497,52"
14275,142,2020-03-02,Norte,"R$ 476,13"
14276,58,2021-01-11,Sul,"R$ 910,09"
14277,125,2023-05-16,Nordeste,"R$ 182,46"
14278,11,2020-09-03,Sudeste,"R$ 469,82"
14279,81,2023-09-15,Sul,"R$ 454,51"
14280,87,2023-07-01,Norte,"R$ 459,13"
14281,73,2024-11-25,Sul,"R$ 660,93"
14282,11,2020-05-08,Sul,"R$ 437,68"
14283,88,2024-08-19,Centro-Oeste,"R$ 206,65"
14284,24,2023-11-05,Sul,"R$ 510,24"
14285,26,2022-01-08,Sudeste,"R$ 284,83"
14286,17,2020-07-01,Sudeste,"R$ 434,91"
14287,80,2020-06-01,Centro-Oeste,"R$ 515,41"
14288,37,2024-03-11,Norte,"R$ 502,84"
14289,99,2023-04-22,Sul,"R$ 537,69"
14290,77,2022-03-23,Norte,"R$ 175,40"
14291,54,2023-04-15,Centro-Oeste,"R$ 569,94"
14292,54,2020-01-06,Nordeste,"R$ 327,01"
14293,84,2023-04-08,Sudeste,"R$ 644,05"
14294,145,2020-02-12,Norte,"R$ 447,29"
14295,62,2023-08-03,Norte,"R$ 855,68"
14296,47,2023-11-15,Nordeste,"R$ 282,59"
14297,56,2022-05-03,Sul,"R$ 841,02"
14298,79,2024-02-22,Nordeste,"R$ 49,49"
14299,6,2021-04-01,Sudeste,"R$ 222,32"
14300,25,2023-07-21,Norte,"R$ 455,55"
14301,2,2021-09-16,Norte,"R$ 376,66"
14302,21,2021-01-01,Sudeste,"R$ 656,70"
14303,123,2024-10-12,Norte,"R$ 82,06"
14304,15,2021-01-31,Norte,"R$ 824,90"
14305,54,2023-04-21,Nordeste,"R$ 787,16"
14306,5,2020-10-05,Sudeste,"R$ 462,75"
14307,142,2023-02-08,Norte,"R$ 79,71"
14308,8,2022-04-21,Norte,"R$ 500,96"
14309,122,2023-02-09,Sul,"R$ 513,24"
14310,68,2020-12-15,Norte,"R$ 1185,30"
14311,48,2024-02-10,Nordeste,"R$ 442,94"
14312,37,2023-05-07,Sul,"R$ 444,73"
14313,26,2022-12-12,Norte,"R$ 1157,82"
14314,5,2023-08-01,Centro-Oeste,"R$ 584,02"
14315,35,2024-07-13,Nordeste,"R$ 312,75"
14316,30,2022-08-12,Centro-Oeste,"R$ 532,62"
